Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Low intelligence	82/947	2.05986090674221E-6	0.0011847945415416328	0	0	1.8225912153455321	23.862953670261838	RERE;RBM28;PIGO;PGAP3;DOCK8;BUB1B;HMGB3;MTR;KIF11;SLC6A1;SGSH;PPP2R1A;NEK2;SLC12A6;SIL1;SOX5;MANBA;CDKL5;AHSG;CKAP2L;KCNAB2;CIT;KCTD7;CYP27A1;ALDH3A2;MAF;NDUFS8;SMO;PCCA;DKC1;FANCD2;KCNQ2;POLR1C;RARB;ZNF711;HPRT1;SNRNP200;TKT;FREM2;ARHGEF6;HDAC4;AHCY;IDUA;TMPRSS6;CLCNKB;ITPR1;AAAS;PLA2G6;CDH23;ZSWIM6;B3GALNT2;BBS2;BCAP31;PLK4;GABRA1;MBD5;AUTS2;GAD1;GSS;SRD5A3;MYO5A;DHCR24;UBE2A;FLI1;ARCN1;SMARCA4;ALDH4A1;CENPE;GALE;FRAS1;LAS1L;ERCC3;TCN2;TMEM237;KIF4A;CWF19L1;ERCC2;TUBGCP6;ERCC5;B9D1;PNPLA6;SLC26A4
Poor school performance	84/985	2.8121348865845525E-6	0.0014826981189517054	0	0	1.7926889744255792	22.9133735501176	RERE;RBM28;PIGO;PGAP3;DOCK8;BUB1B;HMGB3;MTR;KIF11;SLC6A1;SGSH;PPP2R1A;NEK2;SLC12A6;SIL1;SOX5;MANBA;CDKL5;AHSG;CKAP2L;KCNAB2;CIT;KCTD7;CYP27A1;ALDH3A2;MAF;NDUFS8;SMO;PCCA;DKC1;FANCD2;KCNQ2;POLR1C;RARB;ZNF711;HPRT1;SNRNP200;TKT;FREM2;ARHGEF6;HDAC4;AHCY;IDUA;TMPRSS6;CAMK2A;CLCNKB;ITPR1;AAAS;PLA2G6;CDH23;ZSWIM6;B3GALNT2;BBS2;BCAP31;PLK4;GABRA1;MBD5;AUTS2;GAD1;GSS;SRD5A3;MYO5A;DHCR24;UBE2A;FLI1;ARCN1;SMARCA4;ALDH4A1;CENPE;GALE;FRAS1;LAS1L;ERCC3;TCN2;TMEM237;KIF4A;CWF19L1;ERCC2;TUBGCP6;TCF4;ERCC5;B9D1;PNPLA6;SLC26A4
Cortical gyral simplification	9/26	3.3084364494501094E-6	0.0015741682318746249	0	0	9.888785859171255	124.78693340030622	PLK4;CENPE;ANKLE2;PNKP;ERCC1;KATNB1;TUBGCP6;KIF11;CIT
Mental and motor retardation	86/1021	3.4832235255642087E-6	0.0015741682318746249	0	0	1.7690683328962522	22.232858959550757	SLC25A1;RERE;ISCA2;ANKLE2;GABRB1;NUP107;ACY1;PGAP3;DOCK8;COX4I2;KIF14;BUB1B;HMGB3;MTR;KIF11;LIPA;PEX26;MFSD8;BMPER;PPP2R1A;DLAT;SLC12A6;SIL1;SOX5;CDKL5;ALG9;CKAP2L;VPS33A;ALG1;KCNAB2;CIT;NDUFS8;SMO;PCCA;KIF2A;DKC1;FANCD2;KCNQ2;POLR1C;NDUFS2;PIGG;CARS2;TELO2;HDAC4;AHCY;IDUA;CTBP1;PNKP;ITPR1;KATNB1;HSD17B4;AAAS;PLA2G6;CDH23;EXOSC3;SLC25A22;NDUFV1;B3GALNT2;BBS2;BCAP31;PLK4;GABRA1;ARNT2;AUTS2;NUBPL;GAD1;MYO5A;FLI1;LRPPRC;SMARCA4;RPIA;FAM111A;GALE;POLR3A;QARS;LAS1L;ERCC3;TMEM237;ERCC1;CWF19L1;ERCC2;TUBGCP6;TCF4;ERCC5;B9D1;SLC26A4
Abnormally small eyeball	21/145	1.5756779016768715E-5	0.006077818227621146	0	0	3.1831280352490916	35.19979335557955	PLK4;B3GALNT2;RERE;BUB1B;HMGB3;HCCS;FAM111A;FRAS1;SMO;ERCC3;FANCD2;TMEM237;SUFU;ERCC1;TMEM107;ERCC2;TUBGCP6;RARB;ERCC5;B9D1;FREM2
Decreased size of eyeball	21/145	1.5756779016768715E-5	0.006077818227621146	0	0	3.1831280352490916	35.19979335557955	PLK4;B3GALNT2;RERE;BUB1B;HMGB3;HCCS;FAM111A;FRAS1;SMO;ERCC3;FANCD2;TMEM237;SUFU;ERCC1;TMEM107;ERCC2;TUBGCP6;RARB;ERCC5;B9D1;FREM2
Broad flat nasal bridge	36/330	1.6330474137752407E-5	0.006077818227621146	0	0	2.315376352970338	25.52118402470374	RERE;ACY1;PIGO;PGAP3;CTBP1;IDUA;HCCS;PEX26;TCOF1;SUFU;NEK2;GPC4;SLC12A6;CTSD;SOX5;BBS2;PLK4;CKAP2L;TPM2;VPS33A;SRD5A3;KCNAB2;LRPPRC;SMARCA4;MAF;FRAS1;ERCC1;POLR1C;ERCC2;RARB;TUBGCP6;TCF4;UBA1;ERCC5;SNRNP200;FREM2
Nasal bridge wide	36/333	1.9882040318788117E-5	0.006988537172054023	0	0	2.291620660041713	24.808383411576127	RERE;ACY1;PIGO;PGAP3;CTBP1;IDUA;HCCS;PEX26;TCOF1;SUFU;NEK2;GPC4;SLC12A6;CTSD;SOX5;BBS2;PLK4;CKAP2L;TPM2;VPS33A;SRD5A3;KCNAB2;LRPPRC;SMARCA4;MAF;FRAS1;ERCC1;POLR1C;ERCC2;RARB;TUBGCP6;TCF4;UBA1;ERCC5;SNRNP200;FREM2
Cerebellar Ataxia	52/565	3.2281224375913565E-5	0.010749647717179216	0	0	1.9254045034855085	19.91065569250453	TOP2A;SCARB1;GABRB1;HEXA;SLC6A1;GPHN;PEX26;MFSD8;DLAT;CAPN1;EIF2B1;SIL1;CTSD;DARS2;CYP27A1;NDUFS8;POLR1C;NDUFS2;PIGG;TELO2;CSTB;GRN;DNMT1;PNKP;ITPR1;SPG7;AAAS;PLA2G6;ATXN1;CDH23;NDUFV1;GABRA1;MBD5;GCA;NUBPL;GSS;GAD1;SRD5A3;MYO5A;EIF2S2;LRPPRC;RPIA;POLR3A;TCN2;ERCC3;TMEM237;CWF19L1;ERCC2;CALM3;B9D1;ERCC5;PNPLA6
Epileptic encephalopathy	45/468	3.8321726031392254E-5	0.01212307803003094	0	0	2.016060678503901	20.50231609327397	GABRB2;CSTB;GABRB1;PIGO;PNKP;HEXA;HSD17B4;HCCS;MTR;SLC6A1;GPHN;TIMM50;MFSD8;KCNT2;NARS2;TRAPPC12;PDSS2;EIF2B1;WASF1;EXOSC3;SLC25A22;CTSD;NDUFV1;SOX5;EIF2B5;GABRA1;MBD5;MANBA;CDKL5;ALG9;NUBPL;GSS;DHCR24;UBE2A;KCTD7;COQ4;NDUFS8;QARS;PCCA;KIF2A;KCNQ2;NDUFS2;TCF4;HPRT1;CARS2
Cerebellar degeneration	24/193	5.313928383110369E-5	0.01601010708568538	0	0	2.6708165680473375	26.287763380808308	PLK4;BCAP31;CSTB;GRN;DNMT1;ACY1;NUBPL;CKAP2L;PNKP;SPG7;AAAS;PLA2G6;CYP27A1;MFSD8;PRDX2;ATXN1;POLR3A;ERCC3;NDUFS2;UBA1;PNPLA6;EXOSC3;CTSD;NDUFV1
Muscle Spasticity	36/353	6.814878474449489E-5	0.01959897095810996	0	0	2.144740034994061	20.576243905993042	ISCA2;DNMT1;HTR2A;SPG7;PLA2G6;GPHN;PEX26;ATXN1;NARS2;APOE;EXOSC3;EIF2B1;SIL1;CTSD;NDUFV1;SLC25A22;EIF2B5;ARNT2;CDKL5;NUBPL;DARS2;DHCR24;CIT;CYP27A1;ALDH3A2;RPIA;NDUFS8;POLR3A;ERCC3;ERCC2;NDUFS2;MATR3;ERCC5;HPRT1;PNPLA6;TELO2
Sloping forehead	14/84	8.638536690544703E-5	0.02376348767003319	0	0	3.743762376237624	35.02923245283422	PLK4;ANKLE2;KIF14;KATNB1;KIF11;CIT;CENPE;CPT2;QARS;SUFU;TMEM107;TUBGCP6;B9D1;CTSD
Dilated ventricles (finding)	24/204	1.2800220777586677E-4	0.03374458202491288	0	0	2.5061333333333335	22.463633521542913	RERE;SLC25A1;GPSM2;ANKLE2;MRPS16;CDKL5;CTBP1;PNKP;KIF14;HSD17B4;BUB1B;KATNB1;DHCR24;KCNAB2;FLI1;CIT;QARS;SMO;CPT2;ERCC3;PPP2R1A;DKC1;ZSWIM6;SLC12A6
Cerebral atrophy	34/338	1.399428328544637E-4	0.03541673213880767	0	0	2.109409888357257	18.719486718190694	RERE;GRN;DNMT1;ACY1;PDXP;MTR;SPG7;PLA2G6;CLU;MFSD8;ATXN1;APOE;EXOSC3;CTSD;SLC25A22;PLK4;BCAP31;CDKL5;AKR1A1;DARS2;ALG1;KCNAB2;CYP27A1;POLR3A;QARS;PCCA;DKC1;ERCC1;ERCC2;TUBGCP6;ERCC5;SERPINI1;PIGG;CARS2
Microcephaly	26/235	1.8740687707688891E-4	0.04450428334880735	0	0	2.339329376456262	20.076659225667907	ANKLE2;NUP107;PNKP;KIF14;BUB1B;KATNB1;BRCA1;KIF11;NCAPH;TRAPPC12;EXOSC3;CTSD;POLE;PLK4;MBD5;CDKL5;AUTS2;TRIT1;ARCN1;CENPE;CENPF;QARS;KIF2A;TUBGCP6;TCF4;NCAPD3
Arterial Diseases, Common Carotid	5/12	2.0398675788136763E-4	0.04450428334880735	0	0	13.296649376139072	112.98768608793978	MRAS;PODXL;GSTP1;APOE;AGT
External Carotid Artery Diseases	5/12	2.0398675788136763E-4	0.04450428334880735	0	0	13.296649376139072	112.98768608793978	MRAS;PODXL;GSTP1;APOE;AGT
Internal Carotid Artery Diseases	5/12	2.0398675788136763E-4	0.04450428334880735	0	0	13.296649376139072	112.98768608793978	MRAS;PODXL;GSTP1;APOE;AGT
Hardened artery wall	4/7	2.1111926178249096E-4	0.04452505230992734	0	0	24.801307189542484	209.8956294480045	ERCC3;ERCC2;ERCC5;LIPA
Urticaria	16/114	2.2729715238230217E-4	0.04639061558460728	0	0	3.057661159701976	25.65149108542958	CD63;SERPINA1;PIK3CD;ADD2;CYSLTR1;PAK1;NLRP12;ERCC3;ALOX5;ALB;ERCC2;PLCG2;ERCC5;CD68;CTSD;METAP2
Hypercholesterolemia	26/240	2.6200475723592797E-4	0.05180325309474113	0	0	2.2840634540108256	18.83700911131193	SCARB1;PCSK9;LPL;CAPG;PLA2G6;ITGAL;LIPA;CLU;ACACA;LEPR;APOE;WASF1;FDFT1;ABCA1;DGAT1;NR1H3;APOC3;CCK;MMP9;AGT;CYP27A1;PTPRC;CAPN10;APOC2;ALB;CD68
Cerebellar atrophy	22/190	3.0129934115000906E-4	0.05776730095321537	0	0	2.4580363083357097	19.928299048195186	PLK4;BCAP31;DNMT1;GRN;ACY1;CKAP2L;NUBPL;PNKP;ITPR1;SPG7;PLA2G6;CYP27A1;MFSD8;ATXN1;POLR3A;ERCC3;NDUFS2;PNPLA6;EXOSC3;SIL1;NDUFV1;CTSD
Infratentorial atrophy	20/167	3.580833099346471E-4	0.06663509123401506	0	0	2.5515624576523837	20.24599717064193	PLK4;BCAP31;DNMT1;GRN;ACY1;CKAP2L;NUBPL;PNKP;SPG7;PLA2G6;CYP27A1;MFSD8;POLR3A;ERCC3;NDUFS2;ERCC5;PNPLA6;EXOSC3;NDUFV1;CTSD
Supratentorial atrophy	18/143	3.782344997838846E-4	0.06837399086093252	0	0	2.6983538767395627	21.26301825420667	PLK4;BCAP31;DNMT1;ACY1;MTR;ALG1;PLA2G6;CYP27A1;MFSD8;QARS;PCCA;TUBGCP6;SERPINI1;PIGG;EXOSC3;CARS2;CTSD;SLC25A22
Xanthoma	6/21	4.958422758410148E-4	0.08714427997905834	0	0	7.450294695481336	56.69117483416829	ABCA1;CYP27A1;ALOX5;APOC2;PCSK9;APOE
Creutzfeldt-Jakob disease	13/89	5.810719834885194E-4	0.09936330917653682	0	0	3.197719818834921	23.825046121723105	GRN;SRD5A3;ALG1;BMP5;PRDX2;ALB;MT1F;MT1H;APOE;MT1B;CD68;CTSD;ATF6
Vomiting	21/187	6.154860590852006E-4	0.1013515036521856	0	0	2.372460930461627	17.5398367824559	SET;DGAT1;NUBPL;GSTP1;LPL;PPOX;LIPA;GALE;CASP8;TCN2;CPT2;PCCA;ERCC1;HMBS;ERCC2;CDH23;NDUFS2;MMS19;ACP2;HPRT1;NDUFV1
Alzheimer's Disease	133/1982	6.489091301836733E-4	0.1013515036521856	0	0	1.3826693107385373	10.149093977713587	SPON1;ENO1;APEH;LIPA;BACH1;CLU;NPEPPS;SCP2;BMPER;DPYSL3;BSG;CAPN1;PRKACB;SIL1;NUP214;IGFBP1;LMO4;CYP27A1;ADCYAP1;ACAP1;CFDP1;PRKAR1B;FANCD2;UQCRC1;MAPKAPK5;RIN3;S100A9;DNMT1;SET;PAXIP1;MAOB;ANP32A;ITPR1;LPL;AAAS;PLA2G6;KALRN;NUP160;PLD3;PRDX2;ATXN1;APH1B;INPP5D;MYO6;PLCG2;MBP;APOE;ABCA1;TGFB2;OSBPL6;SYT1;HOMER1;HMGA1;DHCR24;EIF2S2;BST1;DLG1;PTPRC;ALB;FXYD6;CALM3;SERPINI1;SERPINA1;GAL3ST1;CELF2;PIK3CD;MTR;HTR2A;KIF11;BRCA1;HMGB1;YBX1;FOXM1;GPHN;ELAVL2;PTPRG;SGSH;CASP7;CASP8;CTSD;MBL2;PRMT5;CAMK1D;PARP1;AHSG;COL25A1;AKR1A1;IRAK4;YWHAZ;MMP9;COASY;GAL;VSNL1;DOCK2;GART;MGLL;SHANK1;HDAC4;GRN;IDUA;GSTP1;CAMK2A;HSD17B4;CAPG;ADCY2;SPG7;PAK1;RXRA;ALOX5;PDSS2;CTNNA2;WASF1;GABBR1;PTGES2;GAD1;CARD8;KCNIP3;PTGES3;NR1H3;APOC3;CCK;AGT;LRPPRC;PRKRA;NT5C1A;SGSM3;APOC2;APOC1;CD68;CBLN4;APBA3;PDE7A;METAP2
Serum cholesterol raised	7/30	6.518295662859553E-4	0.1013515036521856	0	0	5.67188234791159	41.6073829284443	CYP27A1;DGAT1;LPL;PCSK9;APOC3;APOE;LIPA
Hepatosplenomegaly	10/58	6.567744033095637E-4	0.1013515036521856	0	0	3.888888888888889	28.49843878157129	CHIT1;ABCA1;ALG9;IDUA;TALDO1;LPL;SLC3A2;TCF4;LIPA;LMF1
Cerebrooculofacioskeletal Syndrome 1	4/9	6.996352271187018E-4	0.10395173695368626	0	0	14.87921568627451	108.09677976619379	ERCC3;ERCC1;ERCC2;ERCC5
Liver Failure	20/176	7.064840665415693E-4	0.10395173695368626	0	0	2.403207682092144	17.43577618792276	IGFBP1;HSD3B7;ALG9;SERPINA1;NUP210;PARP1;ITGA4;NUBPL;GSTP1;TET2;TALDO1;PIK3CD;ALG1;LIPA;PEX26;CASP8;CPT2;NDUFS2;DLAT;NDUFV1
Childhood Ataxia with Central Nervous System Hypomyelinization	7/31	8.051331023332658E-4	0.10521767621811343	0	0	5.435267125532612	38.723576668265814	EIF2B5;SCP2;TCN2;MTR;HMGB1;EIF2B1;EIF2S2
Early infantile epileptic encephalopathy with suppression bursts	7/31	8.051331023332658E-4	0.10521767621811343	0	0	5.435267125532612	38.723576668265814	CDKL5;PNKP;ERCC1;SGSM3;ERCC2;KCNQ2;SLC25A22
Deformity of face	11/70	8.100119591002345E-4	0.10521767621811343	0	0	3.481637023775662	24.78389927117463	BCAP31;MANBA;MRPS16;AHCY;AUTS2;LAS1L;KIF4A;TALDO1;HSD17B4;HCCS;POLE
Distortion of face	11/70	8.100119591002345E-4	0.10521767621811343	0	0	3.481637023775662	24.78389927117463	BCAP31;MANBA;MRPS16;AHCY;AUTS2;LAS1L;KIF4A;TALDO1;HSD17B4;HCCS;POLE
Funny looking face	11/70	8.100119591002345E-4	0.10521767621811343	0	0	3.481637023775662	24.78389927117463	BCAP31;MANBA;MRPS16;AHCY;AUTS2;LAS1L;KIF4A;TALDO1;HSD17B4;HCCS;POLE
