Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Genetic Diseases, Inborn	29/507	0.0012227064074374623	0.17078234361180555	0	0	1.9403960382020404	13.013631815088758	SETD5;GLDC;CTBP1;DNAH5;HEXA;CHD7;XYLT2;ATP1A3;LRRC6;CHD4;MTR;SPG7;ACTB;SGSH;TMEM67;CHMP1A;CHAMP1;OTX2;LDLR;BBS2;CHRNB2;JAG1;AGK;ANO3;TMEM231;GNAO1;COQ4;AIMP2;PEX6
Hypoplastic feet	10/103	0.0013531167176781857	0.18402387360423325	0	0	3.399788471708091	22.45677465282553	RERE;HDAC4;BBS1;SETD5;MBD5;IFT172;UBE2A;KCNAB2;SHROOM4;HDAC6
Common wart	3/8	0.001477554080277203	0.19381195714357521	0	0	18.841166936790923	122.7948035316365	AKT2;AKT1;TP53
Seizures	55/1174	0.001500092547550892	0.19381195714357521	0	0	1.5885786139647442	10.329301097560295	RERE;CNTNAP2;GABRB1;KCNC1;PGAP3;GLDC;HEXA;ROGDI;HCCS;MTR;PTPN23;HMGB1;DNALI1;ACTB;LMNB2;PEX26;SGSH;SOX3;GRM5;AKT2;AKT1;ANKS1B;CHRNB2;ALG9;KCNAB2;GABRG2;MAF;NDUFS8;PEX6;EFHC1;AMPH;PIGG;TP53;LY6E;HDAC4;DNAH7;CTBP1;ATP1A3;SPG7;ATXN2;OTX2;FADD;MBD5;INSR;UBE2A;SMARCA2;MTOR;ARCN1;GNAO1;MAPK10;SGSM3;ERCC1;TUBGCP6;ERCC8;CNTN4
Broad flat nasal bridge	21/330	0.0015739785895049145	0.1983980817210097	0	0	2.1637518842083083	13.965176479135748	BBS2;RERE;PIGO;PGAP3;CTBP1;IDUA;IFT172;FLII;TPM2;PDE4D;HCCS;KCNAB2;ACTB;PEX26;MAF;FRAS1;SUFU;PEX6;ERCC1;TUBGCP6;PDE6B
Cerebellar Ataxia	31/565	0.0016294664358342211	0.19840903247594302	0	0	1.8574807806031934	11.924102807764404	CEP104;GABRB1;KCNC1;HEXA;ROGDI;ATP1A3;SPG7;LMNB2;PEX26;LMNB1;ATXN2;GRM5;ATCAY;TMEM67;NPHP1;AKT1;CAPN1;BBS1;MBD5;GABRG2;TMEM231;NDUFS8;TCN2;PEX6;OGDH;ERCC8;B9D1;ATP13A2;PIGG;TP53;LY6E
Upward slant of palpebral fissure	11/124	0.001661136622335277	0.19840903247594302	0	0	3.079718674164814	19.710979295333246	HDAC4;SETD5;JAG1;PGAP3;FLII;PEX6;CHAMP1;AP1S1;CHD4;UBE2A;PEX26
Nasal bridge wide	21/333	0.0017574582086235867	0.19840903247594302	0	0	2.1426094773340183	13.592471795348242	BBS2;RERE;PIGO;PGAP3;CTBP1;IDUA;IFT172;FLII;TPM2;PDE4D;HCCS;KCNAB2;ACTB;PEX26;MAF;FRAS1;SUFU;PEX6;ERCC1;TUBGCP6;PDE6B
Dull intelligence	46/947	0.0017975796161880783	0.19840903247594302	0	0	1.6436131746762213	10.389795261954749	HDAC4;RERE;SETD5;CEP104;CNTNAP2;PIGO;PGAP3;GLDC;IDUA;IFT172;FLII;CHD7;ATP1A3;MTR;CHD4;AGPAT2;ACTB;LMNB2;SGSH;TMEM67;CHMP1A;NPHP1;CHAMP1;AP1S1;AKT1;PDE6B;BBS2;BBS1;MBD5;PDE4D;KCNAB2;SYP;UBE2A;SMARCA2;MTOR;ARCN1;TMEM231;MAPK10;MAF;FRAS1;NDUFS8;TCN2;PEX6;TUBGCP6;ERCC8;B9D1
Low intelligence	46/947	0.0017975796161880783	0.19840903247594302	0	0	1.6436131746762213	10.389795261954749	HDAC4;RERE;SETD5;CEP104;CNTNAP2;PIGO;PGAP3;GLDC;IDUA;IFT172;FLII;CHD7;ATP1A3;MTR;CHD4;AGPAT2;ACTB;LMNB2;SGSH;TMEM67;CHMP1A;NPHP1;CHAMP1;AP1S1;AKT1;PDE6B;BBS2;BBS1;MBD5;PDE4D;KCNAB2;SYP;UBE2A;SMARCA2;MTOR;ARCN1;TMEM231;MAPK10;MAF;FRAS1;NDUFS8;TCN2;PEX6;TUBGCP6;ERCC8;B9D1
Smith-Magenis syndrome	5/29	0.0018044165105203795	0.19840903247594302	0	0	6.556910569105691	41.42340055997727	HDAC4;MBD5;FLII;ERBB2;TP53
Disease due to Papilloma virus	4/18	0.0019787489583722147	0.21304530451807513	0	0	8.982374768089054	55.91789207028268	ERBB2;SDC1;FHIT;TP53
invasive cancer	13/166	0.0020464690728302258	0.21583984017115526	0	0	2.6913783635365185	16.66404424700464	SLC35B2;JAG1;NDRG2;PUM1;FHIT;SMARCA2;YWHAZ;MAPK15;MTOR;CDH3;ERBB2;AKT1;TP53
Congenital coloboma of iris	3/9	0.0021654469967260395	0.22382060158160344	0	0	15.700162074554296	96.32251138747219	MAF;SALL2;CHD7
Drug Resistant Epilepsy	7/59	0.002243203666399775	0.22731130486184384	0	0	4.244447233027984	25.890492416494357	NT5C;PIGO;MAP2;EFHC1;AKT1;PLCB1;MTOR
Multiple Endocrine Neoplasia Type 1	10/111	0.00237335017801435	0.2305356625759291	0	0	3.1291998052264245	18.91117115184063	RIMS2;PLCB3;SSSCA1;CAPN1;FOXN3;TP53;GAPDH;ACTB;MTOR;PPP1CA
Concave bridge of nose	18/275	0.0024409336757389814	0.2305356625759291	0	0	2.224840673759324	13.383250208975134	RERE;HDAC4;SETD5;JAG1;IDUA;FLII;INSR;PDE4D;CHD7;UBE2A;KCNAB2;SHROOM4;MTOR;PEX26;MAF;FRAS1;PEX6;AKT1
Depressed nasal root/bridge	18/275	0.0024409336757389814	0.2305356625759291	0	0	2.224840673759324	13.383250208975134	RERE;HDAC4;SETD5;JAG1;IDUA;FLII;INSR;PDE4D;CHD7;UBE2A;KCNAB2;SHROOM4;MTOR;PEX26;MAF;FRAS1;PEX6;AKT1
Early infantile epileptic encephalopathy with suppression bursts	5/31	0.002453456161315035	0.2305356625759291	0	0	6.051907442151345	36.373522519606496	GNAO1;ERCC1;SGSM3;AKT1;TP53
Bronchiectasis	10/112	0.0025355689315313735	0.2339967899670382	0	0	3.098360655737705	18.51994651975722	RSPH4A;RSPH1;FCGRT;DPP9;HYDIN;LRRC6;ATP11A;DNAI1;TAPBP;CCDC40
Orbital separation excessive	22/368	0.00268257186845582	0.24321984940666105	0	0	2.0238366810369826	11.983095079260238	ALG9;JAG1;PIGO;PGAP3;CTBP1;FLII;INSR;PDE4D;XYLT2;CHD4;ACTB;SHROOM4;MTOR;TMEM231;MAF;FRAS1;SUFU;TMEM67;PEX6;TMEM107;AKT1;B9D1
Squamous cell carcinoma of penis	4/20	0.0029827999708404275	0.251947092843517	0	0	7.858766233766234	45.69788344164527	ERBB2;FHIT;TP53;MTOR
Aplasia/Hypoplasia of the iris	4/20	0.0029827999708404275	0.251947092843517	0	0	7.858766233766234	45.69788344164527	TMEM67;TMEM107;B9D1;TMEM231
Coloboma of iris	7/62	0.002986369542247087	0.251947092843517	0	0	4.012309061248702	23.326348467291872	MAF;SUFU;TMEM67;CHD7;HCCS;ACTB;TMEM231
HEMIHYPERPLASIA, ISOLATED	3/10	0.003022585092162936	0.251947092843517	0	0	13.456587172956702	78.0703123935751	IDUA;KCNQ1OT1;SHBG
Sex hormone binding globulin measurement	3/10	0.003022585092162936	0.251947092843517	0	0	13.456587172956702	78.0703123935751	SHBG;OSBPL1A;TP53
Mean blood pressure	5/33	0.003257088467880716	0.2671846540001197	0	0	5.619047619047619	32.17984512854999	CACNB2;ATXN2;KCNMA1;SLIT1;MAP4
Diastolic blood pressure	10/117	0.003484894234978613	0.281405209474523	0	0	2.952811398804964	16.71089747111854	SEMA5B;CACNB2;ATXN2;AKT2;INSR;FBXL19;KCNMA1;SLC35F1;MAP4;PLCB1
Poor school performance	46/985	0.0037991429072937004	0.301790364725049	0	0	1.5738553506027986	8.77106405877832	HDAC4;RERE;SETD5;CEP104;CNTNAP2;PIGO;PGAP3;GLDC;IDUA;IFT172;FLII;CHD7;ATP1A3;MTR;CHD4;AGPAT2;ACTB;LMNB2;SGSH;TMEM67;CHMP1A;NPHP1;CHAMP1;AP1S1;AKT1;PDE6B;BBS2;BBS1;MBD5;PDE4D;KCNAB2;SYP;UBE2A;SMARCA2;MTOR;ARCN1;TMEM231;MAPK10;MAF;FRAS1;NDUFS8;TCN2;PEX6;TUBGCP6;ERCC8;B9D1
Defective or absent horizontal voluntary eye movements	6/49	0.0039028897231837066	0.301790364725049	0	0	4.3944398151655175	24.371730403811537	CEP104;ATXN2;TMEM67;NPHP1;B9D1;TMEM231
Asymmetric overgrowth	3/11	0.00406093919285107	0.301790364725049	0	0	11.77390599675851	64.8311413652186	AKT2;KCNQ1OT1;AKT1
Acid reflux	11/140	0.00428284318241461	0.301790364725049	0	0	2.6954977660671324	14.698921822618487	RERE;SETD5;CTBP1;DPP9;FLII;CHD7;CHAMP1;ATP11A;KCNAB2;KIAA0319L;SHROOM4
Cockayne Syndrome, Type II	4/22	0.004287991476812179	0.301790364725049	0	0	6.984848484848484	38.08095279661507	RIMS2;ERCC1;ERCC8;TP53
Self-harm	4/22	0.004287991476812179	0.301790364725049	0	0	6.984848484848484	38.08095279661507	RERE;MBD5;FLII;KCNAB2
Self-Injurious Behavior	4/22	0.004287991476812179	0.301790364725049	0	0	6.984848484848484	38.08095279661507	RERE;MBD5;FLII;KCNAB2
Biparietal narrowing	6/50	0.00432130166208468	0.301790364725049	0	0	4.294344092389695	23.37926214484776	CEP104;TMEM67;NPHP1;TUBGCP6;B9D1;TMEM231
Congenital cerebral hernia	6/50	0.00432130166208468	0.301790364725049	0	0	4.294344092389695	23.37926214484776	BBS2;FRAS1;TMEM67;TMEM107;B9D1;TMEM231
Decreased width of the skull	6/50	0.00432130166208468	0.301790364725049	0	0	4.294344092389695	23.37926214484776	CEP104;TMEM67;NPHP1;TUBGCP6;B9D1;TMEM231
Inflammatory Breast Carcinoma	9/102	0.004425093393642689	0.30491843544460556	0	0	3.0548017528113616	16.558442606998824	KCNQ1OT1;STAT2;ERBB2;AKT1;SDC1;PUM1;RHOC;TP53;HDAC6
Global developmental delay	50/1102	0.004562839846249625	0.3102731095449745	0	0	1.5282502835034355	8.236978776674079	RERE;LAD1;SETD5;GABRB1;PIGO;PGAP3;CHD7;MTR;ACTB;LMNB2;PEX26;DHTKD1;SOX3;ATCAY;CHMP1A;CHAMP1;AP1S1;AKT1;ALG9;PDE4D;COG1;KCNAB2;SHROOM4;NDUFS8;PEX6;PIGG;HDAC4;CEP104;CTBP1;IDUA;FLII;ATP1A3;TMEM67;NPHP1;OTX2;BBS2;ZNF462;BBS1;MBOAT7;INSR;SMARCA2;TTC19;TMEM231;GNAO1;ERCC1;OGDH;CDK2AP2;TUBGCP6;B9D1;CNTN4
West Syndrome	7/67	0.004626142117770122	0.3104922398004674	0	0	3.6769983686786296	19.767660872346173	RIMS2;ATXN2;CACNA2D1;KCNAB2;PLCB1;SMARCA2;MTOR
Ovarian Mucinous Adenocarcinoma	5/36	0.004794380239626417	0.314751793118641	0	0	5.074482035142932	27.099311370851513	MAST2;NEK10;ULK1;TP53;MTOR
Erythrocyte Mean Corpuscular Hemoglobin Test	22/387	0.004872318778926332	0.314751793118641	0	0	1.9165712191322675	10.204180349448658	RHBDF1;STARD3;CEP104;FBXL19;HMGB1;MOSPD3;CHKB-CPT1B;FRS3;CORO1B;KLF16;ARMC2;DSTYK;ATXN2;CCND3;CDH3;ZNRF3;TEX9;SESN1;PPP1R1B;RANBP10;ZSCAN23;TP53
Finding of Mean Corpuscular Hemoglobin	22/387	0.004872318778926332	0.314751793118641	0	0	1.9165712191322675	10.204180349448658	RHBDF1;STARD3;CEP104;FBXL19;HMGB1;MOSPD3;CHKB-CPT1B;FRS3;CORO1B;KLF16;ARMC2;DSTYK;ATXN2;CCND3;CDH3;ZNRF3;TEX9;SESN1;PPP1R1B;RANBP10;ZSCAN23;TP53
Opitz GBBB Syndrome, X-Linked	4/23	0.005065251399859671	0.3231755461046269	0	0	6.616883116883117	34.97255315870615	ERCC1;SGSM3;AKT1;TP53
Carcinoma of anal margin	3/12	0.005290866777490371	0.32337800454825627	0	0	10.46515397082658	54.85596356014023	RIMS2;AKT1;TP53
Lymphoepithelial carcinoma	3/12	0.005290866777490371	0.32337800454825627	0	0	10.46515397082658	54.85596356014023	ERBB2;TP53;PDLIM7
MPS III B	3/12	0.005290866777490371	0.32337800454825627	0	0	10.46515397082658	54.85596356014023	IDUA;SYP;SGSH
Renal tubular acidosis	5/37	0.005404822369567161	0.32337800454825627	0	0	4.915650406504065	25.66197447230458	JAG1;ERBB2;KCNMA1;ATP11A;PFKP
Fundus coloboma	5/37	0.005404822369567161	0.32337800454825627	0	0	4.915650406504065	25.66197447230458	SALL2;TMEM67;CHD7;ACTB;TMEM231
Mucoepidermoid Carcinoma	7/69	0.005443863466659887	0.32337800454825627	0	0	3.558017155186023	18.54889083782541	RAD52;CDH3;NUMA1;ERBB2;TP53;FHIT;MTOR
Repeated speech	4/24	0.0059315386254590215	0.33720768831962145	0	0	6.285714285714286	32.22982170548413	UBE2A;SMARCA2;ACTB;PLEC
Echolalia	4/24	0.0059315386254590215	0.33720768831962145	0	0	6.285714285714286	32.22982170548413	UBE2A;SMARCA2;ACTB;PLEC
Gastrointestinal Stromal Tumors	19/323	0.005998685336916427	0.33720768831962145	0	0	1.9837770382695508	10.149429729306707	IFT172;INSR;TYK2;HMGB1;MTOR;HIPK2;TMEM231;RIMS2;CCND3;FER;AKT2;SUFU;SGSM3;ERBB2;AKT1;SSSCA1;B9D1;AMPH;TP53
Tented mouth	5/38	0.006068172409776469	0.33720768831962145	0	0	4.766444937176645	24.331261008221478	MBD5;PIGO;PGAP3;FLII;CHAMP1
Tented upper lip	5/38	0.006068172409776469	0.33720768831962145	0	0	4.766444937176645	24.331261008221478	MBD5;PIGO;PGAP3;FLII;CHAMP1
Tented upper lip vermilion	5/38	0.006068172409776469	0.33720768831962145	0	0	4.766444937176645	24.331261008221478	MBD5;PIGO;PGAP3;FLII;CHAMP1
Feeding difficulties in infancy	15/233	0.006268899308723084	0.34465608114341384	0	0	2.1793160967472893	11.05382792218585	RERE;SETD5;CEP104;MBD5;FLII;INSR;TPM2;CHD7;MTR;KCNAB2;PEX26;TMEM67;PEX6;ERCC1;B9D1
Broad face	3/13	0.006721221996256324	0.35890878623680633	0	0	9.418152350081037	47.11416864957313	IDUA;SUFU;UBE2A
Talipes foot deformities	5/39	0.0067867227719939785	0.35890878623680633	0	0	4.626016260162602	23.096714349805293	TMEM67;TPM2;TMEM107;B9D1;TMEM231
Benign Ovarian Neoplasm	5/39	0.0067867227719939785	0.35890878623680633	0	0	4.626016260162602	23.096714349805293	ERBB2;SHBG;FHIT;CLIC1;TP53
Recurrent respiratory infections	14/213	0.00680593286594563	0.35890878623680633	0	0	2.226760867041478	11.111448918461132	CHRM3;RSPH4A;IDUA;INSR;TPM2;DNAH5;DNAJB13;LRRC6;TYK2;RSPH1;CHAMP1;HYDIN;DNAI1;CCDC40
Cognitive delay	44/966	0.007082617439032212	0.3697269386355401	0	0	1.52926910098819	7.570052937789247	HDAC4;RERE;SETD5;CEP104;GABRB1;PGAP3;CTBP1;IDUA;FLII;CHD7;ATP1A3;MTR;ACTB;LMNB2;PEX26;DHTKD1;SOX3;ATCAY;TMEM67;CHMP1A;NPHP1;CHAMP1;AP1S1;AKT1;OTX2;BBS2;BBS1;ALG9;MBOAT7;INSR;PDE4D;COG1;KCNAB2;SMARCA2;SHROOM4;TMEM231;GNAO1;NDUFS8;PEX6;ERCC1;OGDH;TUBGCP6;B9D1;PIGG
Mental and motor retardation	46/1021	0.007229292824702669	0.37360985318063394	0	0	1.5127847761994104	7.457445100751342	HDAC4;RERE;SETD5;CEP104;GABRB1;PGAP3;GLDC;CTBP1;IDUA;FLII;CHD7;ATP1A3;MTR;PTPN23;ACTB;LMNB2;PEX26;DHTKD1;SOX3;ATCAY;TMEM67;CHMP1A;NPHP1;CHAMP1;AP1S1;AKT1;OTX2;BBS2;BBS1;ALG9;MBOAT7;INSR;PDE4D;COG1;KCNAB2;SMARCA2;SHROOM4;TMEM231;GNAO1;NDUFS8;PEX6;ERCC1;OGDH;TUBGCP6;B9D1;PIGG
Oculomotor apraxia	6/56	0.007557226775776016	0.3825014279186174	0	0	3.7778501628664496	18.455746228153924	CEP104;ATXN2;TMEM67;NPHP1;B9D1;TMEM231
Talipes	5/40	0.0075627247817373205	0.3825014279186174	0	0	4.493612078977932	21.94915484604292	TMEM67;TPM2;TMEM107;B9D1;TMEM231
Meckel-Gruber syndrome	4/26	0.00794778323156815	0.3825014279186174	0	0	5.713695395513577	27.624930050038234	TMEM67;TMEM107;B9D1;TMEM231
Molar tooth sign on MRI	4/26	0.00794778323156815	0.3825014279186174	0	0	5.713695395513577	27.624930050038234	TMEM67;NPHP1;B9D1;TMEM231
